roll_no_1,image_id_1,roll_no_2,image_id_2,similarity_score
Yuvraj_Singh,0004,Roger_Staubach,0002,0.015724652
Richard_Gere,0004,Peter_Mansbridge,0003,0.09751986
Garth_Drabinsky,0001,John_Tyson,0003,0.13154846
Victor_Garber,0001,Prince_Claus,0002,-0.03208089
Michael_Frayn,0002,Laura_Hernandez,0001,-0.0073788594
Renato_Soru,0002,Juliette_Binoche,0002,0.07489985
Paul_Luvera,0001,Hunter_Kemper,0001,-0.083306134
Joerg_Haider,0003,Jennifer_Gratz,0001,0.0035827775
Suzanne_Mubarak,0002,Hank_Azaria,0001,0.003219367
James_Dingemans,0001,Raul_Rivero,0003,0.01014317
Brajesh_Mishra,0002,Floyd_Mayweather,0002,0.051147994
Joe_DeLamielleure,0001,Emma_Watson,0001,0.0123091675
Bill_Maher,0003,Aparna_Pillai,0002,-0.07540208
Patrick_Dennehy,0002,Sheila_Copps,0004,0.0074729268
Sergio_Castellitto,0004,Jason_Mewes,0002,0.026498755
Jennifer_Aniston,0003,Columba_Bush,0001,-0.047033563
Andreas_Vinciguerra,0001,Johnny_Benson,0004,0.042545237
Karin_Stoiber,0004,Kirk_Johnson,0002,0.03592294
Li_Zhaoxing,0004,King_Abdullah_II,0001,-0.03057044
James_Gandolfini,0001,Colin_Farrell,0002,-0.014253053
Hashim_Thaci,0001,Rick_Carlisle,0001,-0.044307806
Paddy_Torsney,0003,Tom_Cruise,0002,-0.01328236
Harbhajan_Singh,0002,Miles_Stewart,0002,0.05846521
Mario_Jardel,0001,Dai_Chul_Chyung,0002,0.00495366
Kathryn_Morris,0002,Carson_Daly,0001,-0.03542129
Branko_Crvenkovski,0001,Francis_Ford_Coppola,0003,0.01986658
Steve_Stirling,0001,Condoleezza_Rice,0004,-0.10094942
Richard_Lennon,0001,Tiago_Splitter,0001,-0.011374891
Marc_Bulger,0001,Thierry_Mariani,0002,0.059169147
Larry_Tanenbaum,0003,Alina_Kabaeva,0001,-0.030865658
Jesper_Parnevik,0002,Rick_Romley,0002,-0.06527657
Jacqueline_Gold,0002,Rupert_Grint,0003,-0.0357875
Li_Ruihuan,0002,Jim_Beattie,0002,-0.022500793
Laura_Bozzo,0004,Rick_Stansbury,0002,0.058325756
Robert_Zoellick,0003,Christian_Olsson,0002,-0.0073754415
Eduardo_Chillida,0001,Robbie_Williams,0004,0.024013814
Adam_Kennedy,0002,Matthias_Sammer,0001,0.082664296
Bill_Callahan,0001,Jimmy_Gobble,0001,-0.035053633
Harrison_Ford,0002,Richard_Crenna,0003,0.08555833
Emilio_Botin,0002,Lech_Walesa,0001,-0.031017596
Hee-Won_Han,0002,Ralph_Sampson,0003,-0.024257181
Raul_Gonzalez,0001,Joshua_Gracin,0001,0.026189478
Mary_Steenburgen,0001,Max_von_Sydow,0001,0.004396507
Amy_Smart,0002,Doug_Collins,0003,0.016147496
Constance_Marie,0004,Wanda_de_la_Jesus,0001,0.17228183
Daryl_Hannah,0002,Stephane_Rousseau,0003,-0.026215294
Corinne_Coman,0002,Junichi_Inamoto,0001,-0.050400533
Spike_Jonze,0003,Sergei_Ivanov,0002,0.045671202
Francis_Collins,0001,Nebojsa_Pavkovic,0002,-0.1310964
Heidi_Klum,0002,Joxel_Garcia,0001,-0.018823497
Ian_Moran,0003,Andrew_Firestone,0004,0.0856536
Ernie_Stewart,0001,Jose_Lina,0002,0.06857508
Riccardo_Muti,0004,Maurice_Strong,0002,-0.03987428
Linus_Roache,0002,Martin_Cauchon,0002,-0.03284669
Ben_Cahoon,0004,Christian_Gimenez,0002,0.043043874
Mario_Vasquez_Rana,0002,Peter_Care,0001,-0.045598373
Bernard_Law,0003,Patrick_Stewart,0003,-0.05254956
Lauren_Hutton,0002,Mark_Swartz,0002,0.024879932
Jennifer_Rodriguez,0001,William_Swor,0003,-0.02146433
Darko_Milicic,0002,Mohammed_Al_Hindi,0003,-0.03445957
Edward_Kennedy,0001,Patrick_Stewart,0004,-0.07066005
Andy_Griffith,0002,Elton_John,0003,-0.016768783
Jade_Jagger,0003,Lee_Hoi-chang,0001,-0.06748031
Robert_Nardelli,0002,Robert_Marshall,0001,-0.043290243
Jim_Letten,0003,Ricky_Quick,0002,-0.024167813
Manuel_Pellegrini,0004,Conchita_Martinez,0004,-0.04164358
Gary_Dellaverson,0003,Jerry_Hall,0004,0.0036546271
Owen_Nolan,0004,Atom_Egoyan,0003,-0.06973117
Wan_Yanhai,0002,Paul_Johnson,0002,0.01922701
Grant_Rossenmeyer,0002,Ahmed_Qureia,0003,0.020374319
Cheryl_Tiegs,0002,James_Wolfensohn,0002,0.013367973
Hunter_Kemper,0002,Joaquin_Phoenix,0002,0.02257642
Roy_Blunt,0001,Sachiko_Yamada,0002,-0.05132504
George_Maxwell_Richards,0001,Eva_Herzigova,0001,0.07248671
Jose_Dirceu,0001,Ian_Gillan,0002,0.01946811
Danny_Glover,0001,Richard_Lennon,0001,-0.052531485
Sergio_Vieira_De_Mello,0004,Barrett_Jackman,0002,-0.01682697
Norm_Macdonald,0004,Laurence_Fishburne,0004,0.027267477
Gary_Winnick,0001,Horst_Koehler,0001,0.0055927485
Alexander_Lukashenko,0001,David_Rivkin_Jr,0001,0.03895084
Amy_Yasbeck,0003,Peter_Lundgren,0002,0.03256288
Rachel_Griffiths,0003,Jeffrey_Jones,0002,-0.07518606
Jason_Lezak,0001,Vince_Gill,0001,0.0010533072
Munir_Akram,0003,Gerald_Ford,0002,0.0156684
Javier_Vazquez,0004,Sherri_Coale,0004,-0.01408059
David_Canary,0002,Faisal_Iqbal,0001,0.06355393
Mark_Lazarus,0001,John_Hartson,0002,0.073164456
Enrica_Fico,0002,Mahima_Chaudhari,0002,-0.004432312
Holly_Hunter,0003,Anastasia_Kelesidou,0001,0.015020639
Danis_Tanovic,0002,George_Robertson,0002,0.04858378
Juan_Carlos,0004,Eli_Stutsman,0002,-0.009986005
Robert_Marshall,0001,Abdullah_Gul,0001,-0.028192155
Jonathan_Woodgate,0003,Eduard_Limonov,0002,-0.07137434
Ronald_Perelman,0002,Christian_Patino,0002,-0.019515248
Tina_Fey,0002,Luke_Walton,0003,0.058655508
Roger_Moore,0004,Kimora_Lee,0001,0.008554034
Nastassia_Kinski,0001,Jacob_Frenkel,0002,0.090578675
David_Gest,0002,Scott_Verplank,0002,0.008870544
Kristin_Chenoweth,0004,Nathalie_Dechy,0004,-0.020016903
Sharon_Frey,0002,Jerry_Lewis,0004,-0.037096184
Lene_Espersen,0003,Tim_Henman,0001,-0.04787852
Eric_Fehr,0002,Sarah_Weddington,0003,0.043126024
Morgan_Fairchild,0004,Joaquim_Levy,0003,0.06601796
James_Kopp,0002,Max_Mosley,0002,-0.03967433
Eddie_Compass,0001,Akmal_Taher,0003,0.07968423
Pat_Riley,0001,Iban_Mayo,0003,0.0625834
Amy_Pascal,0003,John_Ruiz,0001,-0.039433323
Ed_Smart,0001,Iva_Majoli,0002,-0.00021159556
Pedro_Malan,0001,Ray_Halbritter,0002,-0.11483497
Severino_Antinori,0003,Osama_bin_Laden,0002,-0.0077876374
John_McEnroe,0003,Stephanie_Cohen_Aloro,0002,0.047529474
Lindy_Ruff,0001,Jan_Pronk,0002,0.04134427
Hamad_Bin_Jassim,0001,Maria_Shriver,0001,0.0028216923
Lech_Walesa,0003,Craig_Morgan,0001,0.07661484
Kweisi_Mfume,0002,Estelle_Morris,0001,0.053608827
Bertrand_Delanoe,0003,Leonardo_DiCaprio,0003,-0.027531367
Michael_J_Fox,0004,Tim_Lopes,0002,-0.02509635
Shania_Twain,0001,Horst_Koehler,0001,-0.041085992
Amanda_Coetzer,0003,Alessandro_Nesta,0004,0.07950567
Roh_Moo-hyun,0003,Bijan_Darvish,0001,-0.058072083
Hal_McCoy,0002,Adoor_Gopalakarishnan,0001,0.014577402
Gonzalo_Sanchez_de_Lozada,0001,Alexander_Rumyantsev,0002,-0.039743733
Noah_Wyle,0001,Aitor_Gonzalez,0002,-0.07071705
Junichiro_Koizumi,0003,John_Starks,0003,0.055841047
Jim_Leach,0001,Kenneth_Cooper,0003,-0.053882625
Kara_Lynn_Joyce,0002,Jennie_Finch,0002,0.07858792
Andy_Griffith,0004,Nursultan_Nazarbayev,0003,0.00067260396
Larenz_Tate,0002,Jayson_Williams,0003,0.16981977
Ralph_Fiennes,0004,Tara_Reid,0001,0.055376366
Andrew_Caldecott,0001,Khin_Nyunt,0001,0.07568091
Richard_Penniman,0003,Thomas_Enqvist,0003,-0.038005736
Carlos_Manuel_Pruneda,0002,Tubby_Smith,0001,0.002983138
Allison_Janney,0003,Laura_Bush,0003,0.018882703
Steve_Allee,0002,Jennifer_Murray,0001,0.045250308
Nursultan_Nazarbayev,0003,Arnaud_Clement,0003,-0.050735887
Hamzah_Haz,0003,Sidney_Kimmel,0001,0.0016129874
Daniele_Nardello,0001,Pak_Gil_Yon,0002,0.09647903
Richard_Tubb,0002,Natalie_Williams,0001,-0.020725526
Daniel_Zelman,0001,Tim_Blake_Nelson,0001,0.027396213
Mario_Puzo,0001,Jim_Beattie,0003,0.104587
Rafael_Bielsa,0001,Pierre_Van_Hooijdonk,0003,-0.04122589
Melissa_Etheridge,0002,Ismail_Khan,0001,0.09399401
Ernie_Preate,0003,Ronald_Perelman,0002,-0.023223557
Lyudmila_Putin,0002,Roberta_Combs,0002,-0.029712405
Laura_Elena_Harring,0004,Ruben_Sierra,0001,0.02783058
Linda_Sanchez,0001,Pier_Ferdinando_Casini,0002,-0.07840657
Ashanti,0001,Jeffrey_Immelt,0002,0.013318732
Kang_Gum-sil,0002,Donna_Morrissey,0002,0.06277688
Bonnie_Fuller,0002,Charles_Pickering,0001,-0.08158435
Catherine_Zeta-Jones,0003,Steve_Coogan,0004,-0.01591364
Jim_Doyle,0002,Joe_Carnahan,0001,-0.010454587
Ted_Washington,0001,Francois_Pienaar,0002,0.048077747
Clint_Eastwood,0004,Richard_Paul_Evans,0001,0.035167642
Ben_Affleck,0004,Dean_Barkley,0001,-0.09356396
Chris_Simon,0004,Anjum_Hussain,0001,0.00525707
Dora_Bakoyianni,0002,George_Allen,0001,0.07953408
Bonnie_Hunt,0001,Ian_Huntley,0003,0.028832305
Sarah_Hughes,0002,Chea_Sophara,0002,0.043365
Marwan_Barghouthi,0002,Alexis_Bledel,0002,0.014814191
Scott_Hoch,0001,Stephen_Friedman,0001,-0.039282583
Charles_Pickering,0002,Ana_Claudia_Talancon,0001,-0.012326291
Eliane_Karp,0004,Rodney_Dangerfield,0001,-0.041288815
Ismael_Miranda,0001,Francisco_Flores,0002,-0.044481967
Alejandro_Lembo,0003,Boris_Berezovsky,0002,-0.047939826
Ethan_Hawke,0001,George_McCloud,0002,-0.014710119
Linda_Lingle,0003,Bono,0003,0.03334324
Greg_Owen,0002,Diego_Colorado,0002,0.030273393
Claudia_Pechstein,0003,Elizabeth_Shue,0001,0.10536898
Erika_Christensen,0003,Garth_Drabinsky,0004,0.016927244
Judi_Patton,0001,Maria_Bello,0004,-0.045610964
Hal_Sellers,0002,Tim_Henman,0001,-0.05424293
Charles_Bronson,0001,Chuck_Amato,0001,-0.06077219
Louis_Van_Gaal,0001,Mark_Richt,0003,0.029973892
Bill_Callahan,0002,Rita_Moreno,0003,-0.06865559
Charmaine_Crooks,0001,Alberto_Acosta,0003,0.12605722
Gore_Verbinski,0004,Donald_Carty,0001,0.023658648
Camryn_Manheim,0002,Ivan_Shvedoff,0003,-0.024975892
Jason_Kidd,0002,Ben_Cahoon,0001,0.012118906
Dave_Matthews,0003,Jeremy_Gompertz,0001,-0.056385346
Johnny_Hallyday,0003,Barbara_Walters,0001,-0.060698364
Ivan_Helguera,0002,John_Cusack,0001,0.028868925
Ronald_Kadish,0001,Jacques_Villeneuve,0001,-0.02486553
Peter_Hillary,0004,Grant_Hackett,0001,-0.02068277
Ms_Dynamite,0003,Inocencio_Arias,0003,0.010638803
Patricia_Clarkson,0003,Melissa_Stark,0001,0.06557217
Franck_Cerutti,0001,Rubens_Barrichello,0002,-0.07423057
Jim_Cantalupo,0002,Ann_Morgan,0001,0.016504783
Maggie_Smith,0004,Walter_Annenberg,0002,-0.14095455
Claire_Danes,0003,Hisashi_Owada,0001,-0.03002821
Nancy_Powell,0002,Shania_Twain,0002,0.09746504
Cheryl_Hines,0001,Jim_Zorn,0004,-0.017460912
Rena_Sofer,0004,Giulio_Andreotti,0002,0.06420535
Glenn_Tilton,0003,Bruce_Lunsford,0002,0.07431332
Missy_Crider,0001,Kate_Capshaw,0002,-0.11390178
Ronde_Barber,0001,Manuel_Poggiali,0001,0.12699299
Mark_Bellhorn,0001,Marc_Anthony,0001,-0.040356435
Andy_Graves,0001,Beatrice_Dalle,0002,-0.051060706
Catriona_Le_May_Doan,0001,Charles_Lebois,0001,0.008343879
Jamir_Miller,0004,Gerard_de_Cortanze,0003,-0.0055425866
Helio_Rubens_Garcia,0003,Jim_Harrick,0003,-0.009604333
Roy_Williams,0003,Jason_Vale,0001,-0.03218682
Wycliffe_Grousbeck,0002,Sultan_Qaboos,0002,-0.042866625
Jane_Kaczmarek,0001,Francis_Ford_Coppola,0001,0.08388368
Sandra_Milo,0004,Leslie_Moonves,0002,0.006371013
Jim_Zorn,0003,Stan_Kasten,0001,0.07479334
Sally_Kirkland,0002,Dennis_Kozlowski,0001,-0.06855755
Mitzi_Gaynor,0003,Alexandre_Vinokourov,0002,0.07459886
Vin_Diesel,0002,Courtney_Cox,0003,-0.058001924
Dan_Reeves,0002,Peter_Mackay,0003,-0.023908537
Donald_Evans,0001,Jim_Edmonds,0003,-0.0007968871
Luc_Montagnier,0001,Catherine_Deneuve,0004,0.00463276
Rick_Perry,0004,Stephen_Keener,0001,0.034726664
Gustavo_Kuerten,0002,Saeed_Anwar,0003,-0.030777076
Michael_Leavitt,0001,Joe_Pantoliano,0001,0.022518769
Franco_Cangele,0001,Mohamed_Benaissa,0002,0.07195357
Laurent_Woulzy,0002,Curtis_Strange,0001,-0.07735792
Erin_Brockovich,0002,Jennifer_Garner,0002,0.03295753
Mstislav_Rostropovich,0002,Sonya_Walger,0004,0.06421013
Inocencio_Arias,0001,Michael_Phelps,0002,-0.009654419
Gore_Vidal,0001,Tom_Vilsack,0001,-0.052094407
Nursultan_Nazarbayev,0004,Mitchell_Swartz,0001,0.04085269
Yoshiyuki_Kamei,0002,Billy_Beane,0001,-0.040559538
Ashley_Judd,0001,Courtney_Cox,0002,0.019167399
Brian_Billick,0001,Charles_Grassley,0001,0.007963181
Ruth_Bader_Ginsburg,0003,Rachel_Griffiths,0001,0.0040521296
Lance_Armstrong,0002,Idi_Amin,0002,0.07462209
Henk_Bekedam,0001,Demi_Moore,0004,0.07318883
Guy_Ritchie,0001,Robert_Gallo,0001,0.06357136
Halle_Berry,0002,Lily_Safra,0001,0.005857004
Luciano_Pavarotti,0004,Martin_Lawrence,0002,-0.07183471
Hisao_Oguchi,0001,Alfonso_Cuaron,0001,0.07079566
Hermogenes_Ebdane_Jr,0002,Angie_Arzola,0002,-0.04037496
Chris_Cookson,0003,Raquel_Welch,0002,0.067113236
Anna_Nicole_Smith,0004,Rita_Moreno,0002,-0.024394918
Danny_Elfman,0001,Robert_Morvillo,0001,0.0033368878
Carlos_Iturgaitz,0003,Damon_van_Dam,0002,0.09738457
James_Meredeth,0002,Diane_Ladd,0001,-0.033222914
Shimon_Peres,0001,Kristin_Scott,0001,0.052867666
Ted_Nolan,0002,Juan_Carlos_Ferrero,0003,0.008194331
Aaron_Eckhart,0002,Veronica_Lake,0002,0.0116979
Charles_Lebois,0002,Paul_Celluci,0001,-0.08847143
Richard_Gephardt,0002,Steve_Kerr,0002,-0.02399015
Kim_Jong-Il,0002,Estelle_Morris,0002,-0.024974767
Chip_Knight,0001,Dalai_Lama,0002,0.04856677
David_Eldon,0004,Nizar_Trabelsi,0001,0.0405203
Martin_Torrijos,0004,JC_Chasez,0003,0.056116298
Abel_Aguilar,0002,Yogi_Berra,0002,0.09516357
Mary_Elizabeth_Mastrantonio,0002,Abid_Hamid_Mahmud_Al-Tikriti,0002,0.060518075
Leslie_Moonves,0002,Laurel_Clark,0001,0.07221585
Rick_Stansbury,0003,Roberto_Lavagna,0001,-0.0039830017
Garry_Kasparov,0001,Pervez_Musharraf,0002,-0.13183665
Dave_Lewis,0001,Cass_Ballenger,0001,0.13657792
Henry_Suazo,0001,Gore_Vidal,0002,0.049415395
Randy_Dryer,0001,Aaron_Tippin,0001,0.09129814
Scott_Hamilton,0004,Vincent_Cianci_Jr,0001,0.026203359
Shaukat_Aziz,0001,Ian_Moran,0003,-0.009557826
Marcelo_Rios,0001,Tyra_Banks,0001,-0.04505667
Annette_Lu,0003,Miguel_Angel_Rodriguez,0002,0.011791429
Billy_Boyd,0004,David_Collenette,0001,0.035280123
Bob_Beauprez,0002,Alanis_Morissette,0001,0.08371667
Rodrigo_de_la_Cerna,0004,Lesley_Coppin,0002,-0.022027465
Ralph_Firman,0002,Andy_Griggs,0002,0.10301502
Jim_Carrey,0002,Garth_Drabinsky,0001,0.023758315
Mario_Lemieux,0003,Barry_Diller,0001,-0.042948063
Allen_Iverson,0001,Michael_Ballack,0001,0.0017770268
Brittany_Snow,0002,Akmal_Taher,0003,-0.015022252
Devin_Harris,0002,Susie_Castillo,0002,-0.009512992
Lucio_Cecchinello,0002,Federico_Fellini,0003,0.06548844
Dean_Sheremet,0001,Maria_Soledad_Alvear_Valenzuela,0002,-0.0028125048
Michael_Dell,0001,Reinhard_Buetikofer,0001,-0.055869833
Roger_Grimes,0001,Svend_Aage_Jensby,0002,-0.059059687
Mo_Elleithee,0001,Zinedine_Zidane,0002,0.04611028
George_Clooney,0004,Mikhail_Kalashnikov,0002,-0.13974652
Michael_Goldrich,0001,Yolanda_King,0003,-0.051312238
Lou_Ye,0002,Patricia_Hearst,0002,-0.002723692
Kim_Ryong-sung,0001,Robert_Towne,0001,0.012285661
Ray_Lewis,0001,Randy_Johnson,0004,-0.00732065
Hamad_Bin_Isa_al-Khalifa,0004,Tony_Parker,0001,-0.05773573
Olympia_Dukakis,0001,Amber_Tamblyn,0004,0.010388173
Rudolph_Giuliani,0004,David_Heyman,0003,-0.04713142
Leszek_Miller,0001,Ronde_Barber,0001,0.005720283
Mitt_Romney,0001,John_Tyson,0003,-0.056947958
Princess_Aiko,0002,David_Collenette,0001,0.011549119
Annika_Sorenstam,0001,Adam_Ant,0001,0.027682338
Kara_Lynn_Joyce,0001,Joshua_Gracin,0002,0.0623443
Felix_Sanchez,0001,Eddie_Sutton,0004,-0.018356722
Ismail_Abu_Shanab,0001,Ghassan_Elashi,0003,0.13799995
Mary_Robinson,0003,Bruno_Junquiera,0001,-0.04616905
Samuel_Waksal,0002,Christopher_Walken,0002,-0.04374432
Rainer_Gut,0001,Nicole_Parker,0004,0.027979689
Johnny_Hallyday,0002,Jose_Genoino,0002,0.05681727
Kent_Rominger,0004,Carolyn_Dawn_Johnson,0001,-0.010509853
Diane_Lane,0001,LeAnn_Rimes,0003,-0.023022484
Colin_Prescot,0002,Sharon_Stone,0003,-0.014930008
Oliver_Neuville,0003,Kurt_Thomas,0003,0.05532469
Kurt_Russell,0003,Wayne_Allard,0003,-0.05107729
Moon-So-ri,0001,Pete_Carroll,0002,-0.027388558
Marat_Safin,0001,Dominik_Garcia_Lorido,0002,-0.005100973
Ruben_Studdard,0001,Sohail_Abbas,0002,-0.10645734
Sadie_Frost,0003,Oliver_Phelps,0002,0.04599054
Curt_Weldon,0003,John_Howard,0001,-0.08946736
Jean-Sebastien_Giguere,0004,Mark_McClellan,0002,0.027851569
Connie_Freydell,0001,Atom_Egoyan,0001,-0.056082632
Khalid_Qazi,0001,Brooke_Shields,0001,0.05623611
Jonathan_Woodgate,0004,Colin_Cowie,0003,-0.030918762
Norodom_Sihanouk,0001,Idi_Amin,0003,0.09508561
Miguel_Angel_Rodriguez,0002,Cecilia_Cheung,0004,0.045929752
Martha_Stewart,0001,Pascal_Lamy,0001,-0.039944883
Gene_Sauers,0004,Jay_Garner,0002,-0.011537535
Joel_Gallen,0002,Will_Smith,0002,-0.05886001
Tom_Christerson,0002,David_Eldon,0001,0.062243517
Katie_Smith,0002,Sivan_Klein,0001,-0.0616716
Amelie_Mauresmo,0001,Anthony_LaPaglia,0004,0.009424975
Celine_Dion,0004,Eva_Marie_Saint,0003,0.14684242
Jose_Luis_Rodriguez_Zapatero,0003,Andres_DAlessandro,0004,-0.06823485
James_Meredeth,0001,Dragan_Covic,0002,0.050001636
Sanja_Papic,0001,Costas_Simitis,0002,-0.10440047
Tony_Parker,0002,Yasein_Taher,0002,0.04335882
Lionel_Hampton,0004,Robinson_Stevenin,0002,-0.041560568
Bud_Selig,0001,Helen_Clark,0002,0.08195621
Bertrand_Delanoe,0002,Bettina_Rheims,0002,-0.2019091
Carlos_Vives,0004,Ellen_Engleman,0001,-0.06310279
Harrison_Ford,0001,Sylvie_Guillem,0001,0.036905658
Julian_Fantino,0002,Phil_Mickelson,0001,0.044643797
Aaron_Sorkin,0002,Kent_Rominger,0001,-0.02477777
Ben_Broussard,0002,Ion_Tiriac,0002,0.022028273
Patrick_Kron,0001,Demi_Moore,0003,0.07415311
Ellen_Pompeo,0001,Sandra_Day_OConner,0002,0.15717158
Stephen_Frears,0001,Ranil_Wickremasinghe,0003,0.024642011
Maggie_Smith,0002,Rocco_Buttiglione,0001,0.045018032
Benicio_Del_Toro,0001,Roy_Rogers,0003,0.113640346
Bill_Fennelly,0002,Ismail_Abu_Shanab,0004,-0.050441414
Bill_Clinton,0001,Rick_Barnes,0001,0.017028369
Razali_Ismail,0004,George_HW_Bush,0003,0.04853001
Ray_Morrough,0001,Kim_Hong-gul,0003,-0.014425948
Adolfo_Aguilar_Zinser,0004,Joe_Plumeri,0002,-0.004959551
Glenn_Plummer,0003,Mohamed_Seineldin,0001,-0.0069081914
Charles_Grassley,0002,Stefan_Koubek,0004,0.06506362
Steve_Kerr,0002,Tommy_Tubberville,0001,-0.056077685
Christian_Lacroix,0002,Kim_Clijsters,0003,-0.062285535
Juan_Carlos_Ferrero,0003,Tracy_Wyle,0001,-0.01573296
Tom_Glavine,0003,Larry_Beinfest,0002,0.07524319
Pringe_Ernst_August,0003,Xanana_Gusmao,0004,-0.057624765
Leah_Remini,0002,Dick_Bennett,0001,0.08528408
Troy_Polamalu,0001,Michael_Broad,0001,-0.021207457
David_Canary,0001,Mehmet_Ali_Sahin,0001,0.027501743
Tom_DeLay,0002,Darcy_Regier,0004,0.018409127
Richard_Sambrook,0003,Mike_Babcock,0004,0.008220468
Jim_Parque,0001,William_Pryor_Jr,0002,0.085817955
Pauline_Landers,0002,Tony_Blair,0003,0.094033375
Monica_Lewinsky,0001,Jason_Gardner,0001,0.015399788
Scott_Rolen,0003,Tessa_Jowell,0003,0.0016573593
David_Trimble,0001,Federico_Trillo,0001,0.037099738
George_Allen,0002,Janette_Husarova,0001,-0.022279933
Nadia_Petrova,0002,Jerry_Springer,0004,-0.011578355
Orlando_Bloom,0002,Vanessa_Williams,0003,0.030774778
Felipe_Perez_Roque,0001,Carolyn_Dawn_Johnson,0002,0.029090041
Darrell_Issa,0002,Gil_de_Ferran,0003,0.042288296
Omar_Sharif,0001,Brian_Henson,0001,0.05272696
Kim_Jin-sun,0001,Brett_Hawke,0003,0.07102237
Qazi_Hussain_Ahmed,0001,Dita_Von_Tesse,0001,0.003525448
Aung_San_Suu_Kyi,0001,Michael_Wayne,0001,0.08710364
Rebecca_Romijn_Stamos,0002,Richard_Daley,0002,0.06310483
Ewan_McGregor,0001,Ibrahim_Rugova,0001,0.022349104
Jack_LaLanne,0002,Steven_Hatfill,0001,-0.055240743
Bill_Parcells,0001,Donna_Brazile,0001,-0.014193021
Leonard_Hamilton,0001,Steve_Case,0004,-0.10196345
Wycliffe_Grousbeck,0003,Naomi_Bronstein,0001,-0.08327979
Chris_Columbus,0001,Valentina_Tereshkova,0002,-0.0490913
Kellie_Coffey,0002,Brett_Boone,0001,0.068772905
Eloy_Gutierrez,0003,Christy_Turlington,0001,0.0066748243
Edgar_Savisaar,0003,Janica_Kostelic,0001,0.07204869
Miguel_Rosseto,0002,Dick_Armey,0002,-0.00837726
Doug_Wilson,0003,Patti_Labelle,0001,5.3364318e-05
Alec_Baldwin,0003,Herb_Brooks,0004,-0.00522888
Martin_Cauchon,0003,Ralph_Friedgen,0001,0.035793222
Tiger_Woods,0002,Kristin_Davis,0001,0.036517024
Claire_Danes,0004,Gary_Carter,0001,-0.054423936
Jerry_Sloan,0001,Jade_Jagger,0002,0.022653487
Brad_Russ,0001,Roman_Tam,0003,0.059005916
Maurice_Papon,0004,Dick_Vermeil,0002,-0.048819244
Sue_Grafton,0004,Richard_Parsons,0002,-0.10439316
Eddie_Murray,0001,Nicholas_Tse,0001,0.072103605
Dick_Posthumus,0002,Anwar_Ibrahim,0001,-0.03908533
Alimzhan_Tokhtakhounov,0001,Alan_Trammell,0003,0.036847677
Shinzo_Abe,0004,Rocco_Buttiglione,0003,0.06158708
Fernando_Vargas,0001,Henry_Hyde,0002,0.026613299
Enos_Slaughter,0004,Nick_Reilly,0003,0.042692788
Prince_Edward,0003,Randy_Travis,0003,-0.09972675
Jiang_Zemin,0001,Dereck_Whittenburg,0002,0.037430767
Chris_Cooper,0004,William_Hyde,0002,-0.017747149
Claudio_Lopez,0001,Barbara_Esbin,0001,0.02922013
Felipe_De_Borbon,0002,Antonio_Elias_Saca,0002,0.009479012
Lewis_Booth,0001,Kristen_Breitweiser,0002,-0.07574159
Beyonce_Knowles,0001,Rod_Thorn,0001,-0.049393546
Ted_Turner,0004,Mickey_Rooney,0004,0.07264937
Gretchen_Mol,0003,Karen_Sharpe_Kramer,0002,0.0074624065
Tracy_Wyle,0001,Hootie_Johnson,0001,-9.9806115e-05
Jean_Todt,0001,Vanessa_Incontrada,0002,-0.05451017
Lily_Tomlin,0001,Anna_Faris,0002,0.0066371774
Tim_Pawlenty,0001,Mona_Rishmawi,0002,0.08662685
Paul_Burrell,0003,Nino_DAngelo,0001,0.041923396
Maggie_Cheung,0001,Uday_Hussein,0004,-0.028648416
Julianna_Margulies,0002,Kyle_McLaren,0001,0.054631896
Kirk_Douglas,0001,Jean-David_Levitte,0001,-0.010406941
Pedro_Pauleta,0002,Kevin_Marshall,0001,-0.056319237
Hayden_Panettiere,0002,German_Khan,0003,0.018466266
Jack_LaLanne,0001,William_Perry,0003,0.09568473
Marcus_Gronholm,0001,James_Robertson_Jr,0001,-0.023195207
Ms_Dynamite,0004,Abdel_Aziz_Al-Hakim,0001,-0.046762582
Zhu_Rongji,0004,Martin_ONeill,0001,0.038059298
Paul_Byrd,0002,Zhang_Yimou,0004,-0.0006281249
Gary_Bettman,0002,Kristin_Chenoweth,0002,0.06407168
Sada_Jacobson,0002,Tab_Baldwin,0002,0.015077995
Ion_Tiriac,0003,Ali_Khamenei,0001,0.121352695
Lars_Von_Trier,0004,Jason_Vale,0002,-0.10343677
Valeri_Bure,0004,Zakia_Hakki,0002,0.07607004
Judith_Nathan,0002,Billy_Bob_Thornton,0002,0.011542694
Paul_LeClerc,0003,Amy_Brenneman,0001,0.03229142
Mona_Ayoub,0003,Patrick_Dennehy,0001,-0.03569577
Pete_Gillen,0003,Jason_Keep,0002,0.07265037
Paulie_Ayala,0001,Rodrigo_Rato,0004,0.026754122
Peter_Struck,0002,Theresa_Gattung,0002,0.06968285
Robert_Duvall,0002,Claudio_Ranieri,0001,0.017123733
Valeri_Bure,0003,Alicia_Witt,0004,-0.07319263
Alberto_Sordi,0001,Miranda_Gaddis,0001,0.061812695
James_Comey,0004,Arturo_Gatti,0002,-0.0048268666
Jane_Krakowski,0003,Olivier_Rochus,0001,-0.0049713217
