roll_no,image_id_1,image_id_2,similarity_score
Mother_Teresa,0002,0001,0.14255211
Mother_Teresa,0002,0003,0.04889926
Mother_Teresa,0001,0003,0.42347103
Sheryl_Crow,0002,0004,0.58715534
Sheryl_Crow,0002,0003,0.69207096
Sheryl_Crow,0002,0001,0.65355533
Sheryl_Crow,0004,0003,0.6900043
Sheryl_Crow,0004,0001,0.4978059
Sheryl_Crow,0003,0001,0.5917072
Johnny_Carson,0001,0003,0.46737418
Johnny_Carson,0001,0004,0.38215
Johnny_Carson,0001,0002,0.64020526
Johnny_Carson,0003,0004,0.650229
Johnny_Carson,0003,0002,0.64040655
Johnny_Carson,0004,0002,0.53022885
Megan_Mullally,0001,0003,0.39616704
Megan_Mullally,0001,0002,0.3582312
Megan_Mullally,0001,0004,0.34810162
Megan_Mullally,0003,0002,0.66839284
Megan_Mullally,0003,0004,0.4921314
Megan_Mullally,0002,0004,0.5651686
Frank_Lautenberg,0004,0001,0.48042464
Frank_Lautenberg,0004,0002,0.44005215
Frank_Lautenberg,0004,0003,0.6913083
Frank_Lautenberg,0001,0002,0.71849155
Frank_Lautenberg,0001,0003,0.49651247
Frank_Lautenberg,0002,0003,0.45119005
James_Kopp,0003,0002,0.66224605
James_Kopp,0003,0004,0.9369863
James_Kopp,0003,0001,0.5606204
James_Kopp,0002,0004,0.6898848
James_Kopp,0002,0001,0.6437024
James_Kopp,0004,0001,0.6054145
Larry_Bowa,0003,0002,0.6972467
Larry_Bowa,0003,0001,0.42186564
Larry_Bowa,0002,0001,0.48765638
Andrew_Jarecki,0003,0002,0.57695115
Andrew_Jarecki,0003,0001,0.57306975
Andrew_Jarecki,0002,0001,0.5637175
Juan_Carlos,0002,0004,0.61852235
Juan_Carlos,0002,0003,0.58747315
Juan_Carlos,0002,0001,0.76621693
Juan_Carlos,0004,0003,0.6291388
Juan_Carlos,0004,0001,0.5111795
Juan_Carlos,0003,0001,0.60298777
Randy_Dryer,0002,0001,0.51790893
Randy_Dryer,0002,0004,0.47368547
Randy_Dryer,0002,0003,0.48911422
Randy_Dryer,0001,0004,0.4439057
Randy_Dryer,0001,0003,0.58215827
Randy_Dryer,0004,0003,0.43788698
Chuck_Finley,0001,0002,0.5072684
David_Eldon,0001,0004,-0.033642225
David_Eldon,0001,0002,-0.06794924
David_Eldon,0001,0003,0.030655583
David_Eldon,0004,0002,0.6595337
David_Eldon,0004,0003,0.67660314
David_Eldon,0002,0003,0.6994528
Vanessa_Incontrada,0002,0001,0.49169388
Princess_Masako,0004,0001,0.5879688
Princess_Masako,0004,0003,0.7232405
Princess_Masako,0004,0002,0.67187166
Princess_Masako,0001,0003,0.6359146
Princess_Masako,0001,0002,0.6179193
Princess_Masako,0003,0002,0.6186633
Michelle_Rodriguez,0001,0002,0.6192783
Mark_Kelly,0001,0003,0.6217433
Mark_Kelly,0001,0002,0.5659501
Mark_Kelly,0003,0002,0.7052841
Charlene_Barshefsky,0003,0001,0.54418266
Charlene_Barshefsky,0003,0002,0.5008633
Charlene_Barshefsky,0001,0002,0.3211141
Jean-Claude_Juncker,0001,0003,0.44393253
Jean-Claude_Juncker,0001,0002,0.578402
Jean-Claude_Juncker,0001,0004,0.402821
Jean-Claude_Juncker,0003,0002,0.5846119
Jean-Claude_Juncker,0003,0004,0.6387165
Jean-Claude_Juncker,0002,0004,0.63878417
Alan_Dershowitz,0002,0001,0.52423203
Alan_Dershowitz,0002,0004,0.62661356
Alan_Dershowitz,0002,0003,0.5837115
Alan_Dershowitz,0001,0004,0.5616858
Alan_Dershowitz,0001,0003,0.6174571
Alan_Dershowitz,0004,0003,0.61725307
Phillip_Seymor_Hoffmann,0004,0003,0.60772854
Phillip_Seymor_Hoffmann,0004,0002,0.60662854
Phillip_Seymor_Hoffmann,0004,0001,0.3285454
Phillip_Seymor_Hoffmann,0003,0002,0.70775187
Phillip_Seymor_Hoffmann,0003,0001,0.4474237
Phillip_Seymor_Hoffmann,0002,0001,0.4042878
Lindy_Ruff,0003,0002,0.7390786
Lindy_Ruff,0003,0001,0.4628155
Lindy_Ruff,0002,0001,0.46025515
Gerald_Barbarito,0002,0001,0.5745119
Elisabeth_Welch,0002,0001,0.6711289
Elisabeth_Welch,0002,0003,0.34608662
Elisabeth_Welch,0002,0004,0.44185275
Elisabeth_Welch,0001,0003,0.44757298
Elisabeth_Welch,0001,0004,0.49146885
Elisabeth_Welch,0003,0004,0.63525355
Priscilla_Presley,0001,0002,0.42995113
Rachel_Hunter,0004,0003,0.6176224
Rachel_Hunter,0004,0001,0.49615794
Rachel_Hunter,0004,0002,0.65199083
Rachel_Hunter,0003,0001,0.4976443
Rachel_Hunter,0003,0002,0.6278821
Rachel_Hunter,0001,0002,0.58724886
JJ_Redick,0003,0002,0.45134905
JJ_Redick,0003,0004,0.692751
JJ_Redick,0003,0001,0.4140701
JJ_Redick,0002,0004,0.548622
JJ_Redick,0002,0001,0.641484
JJ_Redick,0004,0001,0.4990323
Blas_Ople,0001,0002,0.50369906
Martin_Keown,0001,0002,0.5999422
Sharon_Osbourne,0001,0002,0.5930866
Eduardo_Duhalde,0003,0002,0.755259
Eduardo_Duhalde,0003,0004,0.80382824
Eduardo_Duhalde,0003,0001,0.63228583
Eduardo_Duhalde,0002,0004,0.77738327
Eduardo_Duhalde,0002,0001,0.65085185
Eduardo_Duhalde,0004,0001,0.624459
Marion_Fahnestock,0002,0001,-0.053739816
Marion_Fahnestock,0002,0003,0.055215478
Marion_Fahnestock,0001,0003,0.32982245
Jackie_Sherrill,0001,0003,0.4129569
Jackie_Sherrill,0001,0002,0.59891784
Jackie_Sherrill,0003,0002,0.44975907
Yoon_Young-kwan,0002,0001,0.73686314
Li_Zhaoxing,0002,0004,0.5716714
Li_Zhaoxing,0002,0003,0.5307604
Li_Zhaoxing,0002,0001,0.6579454
Li_Zhaoxing,0004,0003,0.6892024
Li_Zhaoxing,0004,0001,0.6872589
Li_Zhaoxing,0003,0001,0.6351894
Will_Self,0001,0004,0.7057061
Will_Self,0001,0002,0.6636896
Will_Self,0001,0003,0.6265219
Will_Self,0004,0002,0.6287412
Will_Self,0004,0003,0.6586522
Will_Self,0002,0003,0.6653272
Robert_Kocharian,0001,0003,0.65278786
Robert_Kocharian,0001,0002,0.70951545
Robert_Kocharian,0001,0004,0.7428558
Robert_Kocharian,0003,0002,0.7242702
Robert_Kocharian,0003,0004,0.80951595
Robert_Kocharian,0002,0004,0.77590847
Jean-Francois_Pontal,0001,0002,0.74149275
Floyd_Mayweather,0002,0001,0.5117949
Laura_Schlessinger,0002,0001,0.6302682
Laura_Schlessinger,0002,0003,0.4512296
Laura_Schlessinger,0002,0004,0.51034534
Laura_Schlessinger,0001,0003,0.50201565
Laura_Schlessinger,0001,0004,0.5031827
Laura_Schlessinger,0003,0004,0.5696082
Mariano_Zabaleta,0003,0004,0.56064713
Mariano_Zabaleta,0003,0001,0.6790755
Mariano_Zabaleta,0003,0002,0.77541316
Mariano_Zabaleta,0004,0001,0.5925659
Mariano_Zabaleta,0004,0002,0.57170314
Mariano_Zabaleta,0001,0002,0.72538996
Tom_Vilsack,0001,0002,0.7973866
Tom_Vilsack,0001,0003,0.5975414
Tom_Vilsack,0001,0004,0.6394919
Tom_Vilsack,0002,0003,0.5814276
Tom_Vilsack,0002,0004,0.67075604
Tom_Vilsack,0003,0004,0.7103092
Gary_Winnick,0002,0004,0.58155
Gary_Winnick,0002,0003,0.69413316
Gary_Winnick,0002,0001,0.64375335
Gary_Winnick,0004,0003,0.744106
Gary_Winnick,0004,0001,0.56486213
Gary_Winnick,0003,0001,0.70182455
Jim_Tressel,0004,0002,0.5552889
Jim_Tressel,0004,0001,0.5529154
Jim_Tressel,0004,0003,0.6438453
Jim_Tressel,0002,0001,0.6688893
Jim_Tressel,0002,0003,0.56980616
Jim_Tressel,0001,0003,0.5740049
Celia_Cruz,0002,0003,0.55834335
Celia_Cruz,0002,0001,0.6294007
Celia_Cruz,0003,0001,0.6477245
Edward_Seaga,0001,0002,0.5091974
Edward_Seaga,0001,0003,0.43992603
Edward_Seaga,0002,0003,0.4516328
Milton_Wynants,0002,0004,0.7330363
Milton_Wynants,0002,0001,0.68025774
Milton_Wynants,0002,0003,0.57955265
Milton_Wynants,0004,0001,0.6303742
Milton_Wynants,0004,0003,0.6021169
Milton_Wynants,0001,0003,0.5432168
Claudio_Ranieri,0001,0004,0.6343169
Claudio_Ranieri,0001,0003,0.5849674
Claudio_Ranieri,0001,0002,0.6548901
Claudio_Ranieri,0004,0003,0.7360195
Claudio_Ranieri,0004,0002,0.6217113
Claudio_Ranieri,0003,0002,0.67096174
Uma_Thurman,0003,0004,0.54333013
Uma_Thurman,0003,0002,0.5853449
Uma_Thurman,0003,0001,0.55005664
Uma_Thurman,0004,0002,0.5037945
Uma_Thurman,0004,0001,0.46754357
Uma_Thurman,0002,0001,0.6589155
Harvey_Wachsman,0003,0002,0.61335856
Harvey_Wachsman,0003,0001,0.51420444
Harvey_Wachsman,0002,0001,0.4175145
Alexandra_Pelosi,0002,0001,0.57395506
Imelda_Marcos,0002,0001,0.633452
Imelda_Marcos,0002,0003,0.41753313
Imelda_Marcos,0002,0004,0.3666172
Imelda_Marcos,0001,0003,0.4826976
Imelda_Marcos,0001,0004,0.41757768
Imelda_Marcos,0003,0004,0.6447704
Elva_Hsiao,0002,0001,0.6219151
Elva_Hsiao,0002,0004,0.3493563
Elva_Hsiao,0002,0003,0.45045164
Elva_Hsiao,0001,0004,0.55974543
Elva_Hsiao,0001,0003,0.53834784
Elva_Hsiao,0004,0003,0.553475
Liu_Xiaoqing,0002,0004,0.28882393
Liu_Xiaoqing,0002,0003,0.4070548
Liu_Xiaoqing,0002,0001,0.6672809
Liu_Xiaoqing,0004,0003,0.54682744
Liu_Xiaoqing,0004,0001,0.24334586
Liu_Xiaoqing,0003,0001,0.3961819
Kent_McCord,0004,0001,0.4356821
Kent_McCord,0004,0003,0.6991801
Kent_McCord,0004,0002,0.43577486
Kent_McCord,0001,0003,0.48445818
Kent_McCord,0001,0002,0.7704229
Kent_McCord,0003,0002,0.46637595
Manuel_Poggiali,0002,0001,0.60004884
Robbie_Williams,0004,0001,0.5187029
Robbie_Williams,0004,0003,0.6923091
Robbie_Williams,0004,0002,0.5430112
Robbie_Williams,0001,0003,0.6754773
Robbie_Williams,0001,0002,0.6534562
Robbie_Williams,0003,0002,0.5935881
Uzi_Landau,0002,0001,0.4302737
Christine_Todd_Whitman,0003,0001,0.58965516
Christine_Todd_Whitman,0003,0002,0.6205649
Christine_Todd_Whitman,0003,0004,0.68668735
Christine_Todd_Whitman,0001,0002,0.6376468
Christine_Todd_Whitman,0001,0004,0.6541238
Christine_Todd_Whitman,0002,0004,0.64770216
Bo_Pelini,0004,0002,0.6605488
Bo_Pelini,0004,0003,0.6451023
Bo_Pelini,0004,0001,0.61869216
Bo_Pelini,0002,0003,0.7290652
Bo_Pelini,0002,0001,0.8195342
Bo_Pelini,0003,0001,0.6413766
Alexis_Bledel,0001,0002,0.6809312
Bernard_Landry,0002,0001,0.5190754
Scott_McNealy,0001,0004,0.62872124
Scott_McNealy,0001,0002,0.79304135
Scott_McNealy,0001,0003,0.7511971
Scott_McNealy,0004,0002,0.6867217
Scott_McNealy,0004,0003,0.64353335
Scott_McNealy,0002,0003,0.72840285
Stipe_Mesic,0001,0002,0.6718123
Don_Henley,0002,0004,0.4959247
Don_Henley,0002,0003,0.7086576
Don_Henley,0002,0001,0.6118511
Don_Henley,0004,0003,0.6282457
Don_Henley,0004,0001,0.49416298
Don_Henley,0003,0001,0.569831
Bill_Kong,0004,0002,0.7450541
Bill_Kong,0004,0001,0.5581191
Bill_Kong,0004,0003,0.6671274
Bill_Kong,0002,0001,0.5757623
Bill_Kong,0002,0003,0.65340567
Bill_Kong,0001,0003,0.637336
Allan_Kemakeza,0002,0001,0.74146616
Jerry_Jones,0002,0001,0.63530517
Richard_Harris,0004,0002,0.5406124
Richard_Harris,0004,0001,0.30258536
Richard_Harris,0004,0003,0.39355808
Richard_Harris,0002,0001,0.44571376
Richard_Harris,0002,0003,0.35080528
Richard_Harris,0001,0003,0.19242637
Ariel_Sharon,0002,0004,0.6486462
Ariel_Sharon,0002,0001,0.5828419
Ariel_Sharon,0002,0003,0.54041904
Ariel_Sharon,0004,0001,0.54583097
Ariel_Sharon,0004,0003,0.67510426
Ariel_Sharon,0001,0003,0.4950068
Georgi_Parvanov,0004,0001,0.61338377
Georgi_Parvanov,0004,0002,0.7350402
Georgi_Parvanov,0004,0003,0.748181
Georgi_Parvanov,0001,0002,0.7409964
Georgi_Parvanov,0001,0003,0.60679996
Georgi_Parvanov,0002,0003,0.72898287
Gordon_Campbell,0001,0002,0.57161534
Adam_Freier,0003,0001,0.69358176
Adam_Freier,0003,0002,0.7107934
Adam_Freier,0001,0002,0.671752
Marina_Anissina,0002,0001,0.4504326
Marina_Anissina,0002,0004,0.37525207
Marina_Anissina,0002,0003,0.44416863
Marina_Anissina,0001,0004,0.61766815
Marina_Anissina,0001,0003,0.48808914
Marina_Anissina,0004,0003,0.5306436
Maggie_Cheung,0004,0002,0.6457213
Maggie_Cheung,0004,0003,0.49121463
Maggie_Cheung,0004,0001,0.45229056
Maggie_Cheung,0002,0003,0.48606867
Maggie_Cheung,0002,0001,0.4552693
Maggie_Cheung,0003,0001,0.52187026
Retief_Goosen,0002,0003,0.47420478
Retief_Goosen,0002,0001,0.53194606
Retief_Goosen,0003,0001,0.531214
Abdoulaye_Wade,0001,0002,0.3056972
Reginald_Hudlin,0001,0002,0.7191424
Reginald_Hudlin,0001,0003,0.63592607
Reginald_Hudlin,0002,0003,0.64189243
Jeffrey_Donaldson,0004,0001,0.5332898
Jeffrey_Donaldson,0004,0003,0.6978098
Jeffrey_Donaldson,0004,0002,0.6438639
Jeffrey_Donaldson,0001,0003,0.58649004
Jeffrey_Donaldson,0001,0002,0.63807833
Jeffrey_Donaldson,0003,0002,0.6385413
Missy_Crider,0002,0001,-0.02772439
Missy_Crider,0002,0003,0.06780957
Missy_Crider,0002,0004,0.5099003
Missy_Crider,0001,0003,-0.0075947028
Missy_Crider,0001,0004,0.057986137
Missy_Crider,0003,0004,0.04843573
Joe_Nichols,0002,0004,0.6232761
Joe_Nichols,0002,0003,0.6549978
Joe_Nichols,0002,0001,0.40719873
Joe_Nichols,0004,0003,0.6595428
Joe_Nichols,0004,0001,0.35787702
Joe_Nichols,0003,0001,0.4358721
Martin_Torrijos,0003,0004,0.6789441
Martin_Torrijos,0003,0001,0.7186154
Martin_Torrijos,0003,0002,0.7004033
Martin_Torrijos,0004,0001,0.59439695
Martin_Torrijos,0004,0002,0.6834091
Martin_Torrijos,0001,0002,0.583821
Sherri_Coale,0001,0002,0.51941484
Sherri_Coale,0001,0003,0.13613337
Sherri_Coale,0001,0004,0.4761474
Sherri_Coale,0002,0003,0.056581907
Sherri_Coale,0002,0004,0.6257299
Sherri_Coale,0003,0004,0.104385525
William_Shatner,0002,0003,0.5286571
William_Shatner,0002,0001,0.50216377
William_Shatner,0002,0004,0.5134015
William_Shatner,0003,0001,0.46765518
William_Shatner,0003,0004,0.6858129
William_Shatner,0001,0004,0.39996892
Shirley_Jones,0004,0002,0.6032587
Shirley_Jones,0004,0003,0.8059255
Shirley_Jones,0004,0001,0.52016926
Shirley_Jones,0002,0003,0.62510276
Shirley_Jones,0002,0001,0.5047897
Shirley_Jones,0003,0001,0.5644591
Halle_Berry,0001,0002,0.5630051
Dominick_Dunne,0001,0002,0.65661544
Michelle_Bachelet,0001,0002,0.60942847
Michelle_Bachelet,0001,0003,0.68841016
Michelle_Bachelet,0002,0003,0.69696575
Amy_Smart,0004,0002,0.4497804
Amy_Smart,0004,0001,0.29900408
Amy_Smart,0004,0003,0.5687912
Amy_Smart,0002,0001,0.44018775
Amy_Smart,0002,0003,0.55491674
Amy_Smart,0001,0003,0.4362759
Jeremy_Greenstock,0001,0002,0.5825232
Jeremy_Greenstock,0001,0003,0.49381715
Jeremy_Greenstock,0002,0003,0.5956313
Jessica_Simpson,0004,0003,0.7570494
Jessica_Simpson,0004,0001,0.7406179
Jessica_Simpson,0004,0002,0.5621176
Jessica_Simpson,0003,0001,0.67508054
Jessica_Simpson,0003,0002,0.55324054
Jessica_Simpson,0001,0002,0.5612874
Prince_Harry,0001,0003,0.6755126
Prince_Harry,0001,0002,0.6225562
Prince_Harry,0003,0002,0.7448338
Landon_Donovan,0002,0003,0.7371897
Landon_Donovan,0002,0001,0.6349573
Landon_Donovan,0002,0004,0.62629807
Landon_Donovan,0003,0001,0.68282604
Landon_Donovan,0003,0004,0.78350735
Landon_Donovan,0001,0004,0.63862014
Pedro_Duque,0001,0002,0.6903558
Pedro_Duque,0001,0003,0.63734066
Pedro_Duque,0002,0003,0.6209944
Jessica_Lange,0001,0002,0.52204436
Jessica_Lange,0001,0003,0.5371082
Jessica_Lange,0001,0004,0.42264298
Jessica_Lange,0002,0003,0.47115105
Jessica_Lange,0002,0004,0.35923585
Jessica_Lange,0003,0004,0.6242237
Jimmy_Smits,0001,0003,0.5821655
Jimmy_Smits,0001,0004,0.60856307
Jimmy_Smits,0001,0002,0.68661755
Jimmy_Smits,0003,0004,0.7763716
Jimmy_Smits,0003,0002,0.6835362
Jimmy_Smits,0004,0002,0.7489042
Brian_Henson,0002,0001,0.4621197
Steve_Park,0001,0002,0.5917663
Jesper_Parnevik,0001,0002,0.6612375
Jesper_Parnevik,0001,0003,0.6074227
Jesper_Parnevik,0002,0003,0.6395704
Wes_Craven,0001,0004,0.578164
Wes_Craven,0001,0002,0.52062035
Wes_Craven,0001,0003,0.5412047
Wes_Craven,0004,0002,0.5095769
Wes_Craven,0004,0003,0.73201346
Wes_Craven,0002,0003,0.604758
Rick_Wagoner,0001,0003,0.6801412
Rick_Wagoner,0001,0004,0.62395346
Rick_Wagoner,0001,0002,0.63429964
Rick_Wagoner,0003,0004,0.6534382
Rick_Wagoner,0003,0002,0.6985807
Rick_Wagoner,0004,0002,0.7116817
Rainer_Gut,0002,0001,0.70785916
Paul_Burrell,0004,0002,0.6661949
Paul_Burrell,0004,0003,0.74160564
Paul_Burrell,0004,0001,0.73613834
Paul_Burrell,0002,0003,0.74794847
Paul_Burrell,0002,0001,0.7137213
Paul_Burrell,0003,0001,0.7144536
James_Sensenbrenner,0002,0001,0.6567824
Anastasia_Kelesidou,0002,0001,0.5141566
Jaromir_Jagr,0004,0002,0.512115
Jaromir_Jagr,0004,0001,0.37763166
Jaromir_Jagr,0004,0003,0.6321688
Jaromir_Jagr,0002,0001,0.5154892
Jaromir_Jagr,0002,0003,0.4588112
Jaromir_Jagr,0001,0003,0.30128068
Ralph_Fiennes,0002,0004,0.677753
Ralph_Fiennes,0002,0001,0.5729059
Ralph_Fiennes,0002,0003,0.7230981
Ralph_Fiennes,0004,0001,0.52211565
Ralph_Fiennes,0004,0003,0.6381545
Ralph_Fiennes,0001,0003,0.5161949
Arnaud_Clement,0002,0001,0.5487143
Arnaud_Clement,0002,0003,0.39432275
Arnaud_Clement,0002,0004,0.37660015
Arnaud_Clement,0001,0003,0.6033879
Arnaud_Clement,0001,0004,0.4341926
Arnaud_Clement,0003,0004,0.5620711
Richard_Paul_Evans,0002,0004,0.65842795
Richard_Paul_Evans,0002,0003,0.78257
Richard_Paul_Evans,0002,0001,0.65028465
Richard_Paul_Evans,0004,0003,0.7106845
Richard_Paul_Evans,0004,0001,0.64141583
Richard_Paul_Evans,0003,0001,0.69199383
Celso_Lafer,0002,0001,0.38898224
Dale_Earnhardt_Jr,0001,0002,0.48383832
Dale_Earnhardt_Jr,0001,0003,0.52227527
Dale_Earnhardt_Jr,0001,0004,0.62935054
Dale_Earnhardt_Jr,0002,0003,0.6245781
Dale_Earnhardt_Jr,0002,0004,0.611062
Dale_Earnhardt_Jr,0003,0004,0.5240383
Charla_Moye,0001,0002,0.19569954
Emile_Lahoud,0004,0002,0.5374454
Emile_Lahoud,0004,0001,0.63951784
Emile_Lahoud,0004,0003,0.64630556
Emile_Lahoud,0002,0001,0.71299803
Emile_Lahoud,0002,0003,0.68401706
Emile_Lahoud,0001,0003,0.6677733
John_Rusnak,0002,0001,0.5733428
Elvis_Presley,0002,0004,0.38649905
Elvis_Presley,0002,0001,0.6165674
Elvis_Presley,0002,0003,0.5642382
Elvis_Presley,0004,0001,0.28392982
Elvis_Presley,0004,0003,0.5106425
Elvis_Presley,0001,0003,0.4813766
Michael_Douglas,0004,0003,0.69883466
Michael_Douglas,0004,0002,0.57601273
Michael_Douglas,0004,0001,0.57794416
Michael_Douglas,0003,0002,0.51043403
Michael_Douglas,0003,0001,0.5440831
Michael_Douglas,0002,0001,0.62698007
Kirk_Ferentz,0003,0004,0.6388924
Kirk_Ferentz,0003,0001,0.3606462
Kirk_Ferentz,0003,0002,0.6762302
Kirk_Ferentz,0004,0001,0.3941727
Kirk_Ferentz,0004,0002,0.68774104
Kirk_Ferentz,0001,0002,0.4868373
Julie_Taymor,0003,0001,0.60432583
Julie_Taymor,0003,0002,0.6858809
Julie_Taymor,0001,0002,0.7343302
Rick_Santorum,0001,0002,0.7141602
Rick_Santorum,0001,0003,0.6741478
Rick_Santorum,0002,0003,0.64858466
Andy_Madikians,0001,0002,0.6982058
Dominik_Garcia_Lorido,0001,0002,0.7095926
Shane_Reynolds,0003,0001,0.55026066
Shane_Reynolds,0003,0002,0.65407443
Shane_Reynolds,0001,0002,0.73710036
John_Gruden,0001,0004,0.5870471
John_Gruden,0001,0002,0.5710116
John_Gruden,0001,0003,0.56345785
John_Gruden,0004,0002,0.65770173
John_Gruden,0004,0003,0.55143297
John_Gruden,0002,0003,0.6613041
Rick_Perry,0002,0004,0.62013257
Rick_Perry,0002,0003,0.51985633
Rick_Perry,0002,0001,0.4618954
Rick_Perry,0004,0003,0.63215315
Rick_Perry,0004,0001,0.5112847
Rick_Perry,0003,0001,0.622511
Fernando_Hierro,0003,0001,0.45703796
Fernando_Hierro,0003,0004,0.6369223
Fernando_Hierro,0003,0002,0.60656416
Fernando_Hierro,0001,0004,0.5126716
Fernando_Hierro,0001,0002,0.6556715
Fernando_Hierro,0004,0002,0.68188894
Zurab_Tsereteli,0001,0002,0.05380609
Zurab_Tsereteli,0001,0003,0.053884994
Zurab_Tsereteli,0001,0004,0.11834107
Zurab_Tsereteli,0002,0003,0.48808366
Zurab_Tsereteli,0002,0004,0.51947904
Zurab_Tsereteli,0003,0004,0.7438302
Brett_Hull,0003,0001,0.6892816
Brett_Hull,0003,0002,0.7526492
Brett_Hull,0001,0002,0.65177035
Molly_Sims,0004,0003,0.61834276
Molly_Sims,0004,0001,0.5728129
Molly_Sims,0004,0002,0.6279622
Molly_Sims,0003,0001,0.66608727
Molly_Sims,0003,0002,0.6691311
Molly_Sims,0001,0002,0.6755328
George_W_Bush,0004,0001,0.1620607
George_W_Bush,0004,0003,0.70856124
George_W_Bush,0004,0002,0.4908622
George_W_Bush,0001,0003,0.2174291
George_W_Bush,0001,0002,0.191525
George_W_Bush,0003,0002,0.5541292
Elvis_Stojko,0002,0001,0.7502408
Bertrand_Bonello,0004,0002,0.67898107
Bertrand_Bonello,0004,0001,0.65893936
Bertrand_Bonello,0004,0003,0.65930426
Bertrand_Bonello,0002,0001,0.63137144
Bertrand_Bonello,0002,0003,0.6602407
Bertrand_Bonello,0001,0003,0.64531803
Lucio_Angulo,0001,0002,0.57878625
Kathy_Bates,0004,0001,0.66979194
Kathy_Bates,0004,0002,0.62595093
Kathy_Bates,0004,0003,0.7506199
Kathy_Bates,0001,0002,0.71283257
Kathy_Bates,0001,0003,0.67335576
Kathy_Bates,0002,0003,0.62616324
Christy_Turlington,0002,0001,0.6150422
Christy_Turlington,0002,0004,0.74307275
Christy_Turlington,0002,0003,0.74807656
Christy_Turlington,0001,0004,0.55773306
Christy_Turlington,0001,0003,0.6055337
Christy_Turlington,0004,0003,0.8063543
Odai_Hussein,0002,0001,0.6827004
Lincoln_Chafee,0002,0003,0.6484021
Lincoln_Chafee,0002,0004,0.7149812
Lincoln_Chafee,0002,0001,0.6410673
Lincoln_Chafee,0003,0004,0.6804356
Lincoln_Chafee,0003,0001,0.7483102
Lincoln_Chafee,0004,0001,0.6792752
Vicki_Zhao_Wei,0001,0004,0.4220004
Vicki_Zhao_Wei,0001,0003,0.5596595
Vicki_Zhao_Wei,0001,0002,0.38351145
Vicki_Zhao_Wei,0004,0003,0.63853896
Vicki_Zhao_Wei,0004,0002,0.22108245
Vicki_Zhao_Wei,0003,0002,0.38135612
Jo_Dee_Messina,0004,0003,0.36923006
Jo_Dee_Messina,0004,0002,0.51020277
Jo_Dee_Messina,0004,0001,0.38473013
Jo_Dee_Messina,0003,0002,0.36078358
Jo_Dee_Messina,0003,0001,0.5207618
Jo_Dee_Messina,0002,0001,0.45114592
Bill_Herrion,0002,0001,0.58848846
Cristina_Kirchner,0001,0002,0.6095067
Cristina_Kirchner,0001,0004,0.6471633
Cristina_Kirchner,0001,0003,0.70529175
Cristina_Kirchner,0002,0004,0.59262013
Cristina_Kirchner,0002,0003,0.66622233
Cristina_Kirchner,0004,0003,0.7118914
Laurent_Woulzy,0001,0002,0.6414328
William_Rosenberg,0001,0002,0.7297143
Debbie_Reynolds,0004,0003,0.70918393
Debbie_Reynolds,0004,0001,0.50779927
Debbie_Reynolds,0004,0002,0.43797258
Debbie_Reynolds,0003,0001,0.44843417
Debbie_Reynolds,0003,0002,0.45728654
Debbie_Reynolds,0001,0002,0.5909738
James_Traficant,0004,0002,0.37398878
James_Traficant,0004,0001,0.20158339
James_Traficant,0004,0003,0.5348812
James_Traficant,0002,0001,0.5581871
James_Traficant,0002,0003,0.4857594
James_Traficant,0001,0003,0.32201168
Hideki_Sato,0001,0002,0.46286634
Juan_Roman_Carrasco,0002,0001,0.49845633
Anna_Nicole_Smith,0002,0004,0.5669241
Anna_Nicole_Smith,0002,0001,0.5676786
Anna_Nicole_Smith,0002,0003,0.52195144
Anna_Nicole_Smith,0004,0001,0.4662081
Anna_Nicole_Smith,0004,0003,0.5630944
Anna_Nicole_Smith,0001,0003,0.4532426
Robert_Blake,0004,0003,0.7617613
Robert_Blake,0004,0001,0.45644897
Robert_Blake,0004,0002,0.5898367
Robert_Blake,0003,0001,0.48446953
Robert_Blake,0003,0002,0.62390417
Robert_Blake,0001,0002,0.49457142
Ridley_Scott,0003,0002,0.53925455
Ridley_Scott,0003,0004,0.6391108
Ridley_Scott,0003,0001,-0.0011046194
Ridley_Scott,0002,0004,0.50463533
Ridley_Scott,0002,0001,0.03834873
Ridley_Scott,0004,0001,0.01217494
Bill_Readdy,0002,0001,0.72934735
Efrain_Rios_Montt,0001,0002,0.5525263
Efrain_Rios_Montt,0001,0003,0.41668794
Efrain_Rios_Montt,0001,0004,0.42780927
Efrain_Rios_Montt,0002,0003,0.5402759
Efrain_Rios_Montt,0002,0004,0.5075078
Efrain_Rios_Montt,0003,0004,0.55980027
Alexander_Losyukov,0002,0001,0.6145878
Cesar_Maia,0001,0002,0.713156
Milan_Kucan,0001,0003,0.180276
Milan_Kucan,0001,0004,0.26403847
Milan_Kucan,0001,0002,0.23177679
Milan_Kucan,0003,0004,0.59971493
Milan_Kucan,0003,0002,0.6672485
Milan_Kucan,0004,0002,0.5286387
Ellen_Barkin,0003,0001,0.41878724
Ellen_Barkin,0003,0004,0.73541385
Ellen_Barkin,0003,0002,0.38216072
Ellen_Barkin,0001,0004,0.46380645
Ellen_Barkin,0001,0002,0.61430514
Ellen_Barkin,0004,0002,0.41810292
Jim_Jeffords,0004,0002,0.64312136
Jim_Jeffords,0004,0001,0.5879337
Jim_Jeffords,0004,0003,0.7573994
Jim_Jeffords,0002,0001,0.64986444
Jim_Jeffords,0002,0003,0.62511957
